من یک گوشی با سیستم عاملی به جز اندروید / با بودجه 4 میلیون می خواهم	O O O O O O O O B-os_not O O O B-price I-price O O	suggest_mobile
من یک گوشی دارای سایز صفحه حداقل 7 / با رنگی غیر از صورتی می خواهم	O O O O O O O B-displaySizemore O O O O O B-color_not O O	suggest_mobile
من یک گوشی با اسکرین به اندازه 7 علاوه بر این دارای حداقل حافظه رم 6 گیگ می خواهم	O O O O O O O B-displaySize O O O O O O O B-RAMmore O O O	suggest_mobile
من یک گوشی دارای سایز صفحه حداقل 6 / با وزن بیشتر از 300 می خواهم	O O O O O O O B-displaySizemore O O O O O B-weightmore O O	suggest_mobile
من یک گوشی مال کشور ایرانی در عین حال دوربین کمتر از 24 مگاپیکسل می خواهم	O O O O O B-madeIn O O O O O O B-maincameraless O O O	suggest_mobile
من یک گوشی آمریکایی - با دوربینی با کیفیت 50 می خواهم	O O O B-madeIn O O O O O B-maincamera O O	suggest_mobile
من یک گوشی آمریکایی و همچنین از جهت قیمت گرانتر از 17 میلیون می خواهم	O O O B-madeIn O O O O O O O B-pricemore I-pricemore O O	suggest_mobile
من یک گوشی از برند آیفون و با سیستم عاملی به جز ios همچنین با حداقل ظرفیت باتری 5500 میلی آمپر ساعت می خواهم	O O O O O B-brand O O O O O O B-os_not O O O O O B-batteryCmore O O O O O	suggest_mobile
من یک گوشی دارای برند آیفون علاوه بر این دارای رم ای به میزان 4 همین طور غیر اندروید می خواهم	O O O O O B-brand O O O O O O O O B-RAM O O O B-os_not O O	suggest_mobile
من یک گوشی غیر هوآوی در عین حال دارای دوربین با کیفیت 48 علاوه بر این با 1 سیم کارته می خواهم	O O O O B-brand_not O O O O O O O B-maincamera O O O O B-nsim O O O O	suggest_mobile
من یک گوشی غیر زرد و همچنین در حد 17 میلیون در عین حال با باتری کمتر از 5500 می خواهم	O O O O B-color_not O O O O B-price I-price O O O O O O O B-batteryCless O O	suggest_mobile
من یک گوشی نقره ای و با فضای ذخیره سازی به میزان 128 گیگ / دارای حداقل حافظه رم 4 گیگابایت می خواهم	O O O B-color I-color O O O O O O O B-intermemory O O O O O O B-RAMmore O O O	suggest_mobile
من یک گوشی سبز و همچنین با حداکثر قیمت 11 میلیون به علاوه با سیستم عاملی به جز اندروید می خواهم	O O O B-color O O O O O B-priceless I-priceless O O O O O O O B-os_not O O	suggest_mobile
من یک گوشی با حافظه ای برابر با 128 گیگ غیر ios همین طور با دوربینی دارای کیفیت پایینتر از 50 مگاپیکسل می خواهم	O O O O O O O O B-intermemory O O B-os_not O O O O O O O O B-maincameraless O O O	suggest_mobile
من یک گوشی با حافظه بیشتر از 128 در عین حال با سیستم عامل اندروید / با وضوح دوربین 8 مگاپیکسل می خواهم	O O O O O O O B-intermemorymore O O O O O O B-os O O O O B-maincamera O O O	suggest_mobile
من یک گوشی دارای حداقل حافظه 64 همین طور ساخت ایران به علاوه با سیستم عاملی به جز اندروید می خواهم	O O O O O O B-intermemorymore O O O B-madeIn O O O O O O O B-os_not O O	suggest_mobile
من یک گوشی با حافظه رم بیشتر از 8 علاوه بر این چینی در عین حال اندروید می خواهم	O O O O O O O O B-RAMmore O O O B-madeIn O O O B-os O O	suggest_mobile
من یک گوشی دارای حداقل حافظه رم 4 گیگ همین طور برند اش اپل - کیفیت سلفی اش کمتر از 48 مگاپیکسل می خواهم	O O O O O O O B-RAMmore O O O O O B-brand O O O O O O B-selficameraless O O O	suggest_mobile
من یک گوشی با رم کمتر از 4 و با کیفیت سلفی ای حداقل برابر با 32 مگاپیکسل در عین حال دارای وزن 380 می خواهم	O O O O O O O B-RAMless O O O O O O O O B-selficameramore O O O O O O B-weight O O	suggest_mobile
من یک گوشی با 2 سیم کارته علاوه بر این دارای حافظه ای به میزان 128 گیگ علاوه بر این ظرفیت باتری اش بالاتر از 4600 میلی آمپر ساعت می خواهم	O O O O B-nsim O O O O O O O O O O B-intermemory O O O O O O O O O B-batteryCmore O O O O O	suggest_mobile
من یک گوشی با 1 سیم کارت همین طور با حافظه رم 8 گیگابایت قیمتی حداکثر به میزان 4 میلیون می خواهم	O O O O B-nsim O O O O O O O B-RAM O O O O O B-priceless I-priceless O O	suggest_mobile
من یک گوشی دارای 2 سیم کارت همین طور با برندی به جز سامسونگ و حافظه پایین تر 512 گیگ می خواهم	O O O O B-nsim O O O O O O O O B-brand_not O O O O B-intermemoryless O O O	suggest_mobile
من یک گوشی کیفیت دوربینش حداقل 25 - 2 سیم کارته علاوه بر این نقره ای می خواهم	O O O O O O B-maincameramore O B-nsim O O O O O B-color I-color O O	suggest_mobile
من یک گوشی دوربینش حداقل برابر با 24 با سیستم عاملی به جز ios در عین حال با 1 سیم کارت می خواهم	O O O O O O O B-maincameramore O O O O O B-os_not O O O O B-nsim O O O O	suggest_mobile
من یک گوشی با حداقل کیفیت دوربین 24 مگاپیکسل / با حداقل کیفیت دوربین سلفی 32 مگاپیکسل همچنین ظرفیت باتری اش 7000 می خواهم	O O O O O O O B-maincameramore O O O O O O O B-selficameramore O O O O O B-batteryC O O	suggest_mobile
من یک گوشی با سلفی نهایتا 12 مگاپیکسل همین طور با وزن نهایتا 220 و همچنین ظرفیت باتری اش بالاتر از 5500 میلی آمپر ساعت می خواهم	O O O O O O B-selficameraless O O O O O O B-weightless O O O O O O O B-batteryCmore O O O O O	suggest_mobile
من یک گوشی با کیفیت سلفی 13 با حداکثر صفحه نمایش 7 به علاوه ساخت آمریکا می خواهم	O O O O O O B-selficamera O O O O B-displaySizeless O O O B-madeIn O O	suggest_mobile
من یک گوشی کیفیت سلفی اش کمتر از 8 مگاپیکسل همین طور با وزن نهایتا 220 در عین حال چینی می خواهم	O O O O O O O O B-selficameraless O O O O O O B-weightless O O O B-madeIn O O	suggest_mobile
من یک گوشی با قیمت 8 میلیون و مال کشور چینی در عین حال با حداقل کیفیت دوربین 50 مگاپیکسل می خواهم	O O O O O B-price I-price O O O B-madeIn O O O O O O O B-maincameramore O O O	suggest_mobile
من یک گوشی زیر 12 میلیون همین طور دارای برند سامسونگ و همچنین دارای سایز صفحه حداکثر 5 می خواهم	O O O O B-priceless I-priceless O O O O B-brand O O O O O O B-displaySizeless O O	suggest_mobile
من یک گوشی تا سقف 11 میلیون و همچنین با وزن کمتر از 220 علاوه بر این دارای سیستم عامل ios می خواهم	O O O O O B-priceless I-priceless O O O O O O B-weightless O O O O O O B-os O O	suggest_mobile
من یک گوشی با حداکثر وزن 350 و همچنین رنگش سفید و با سلفی نهایتا 32 مگاپیکسل می خواهم	O O O O O O B-weightless O O O B-color O O O O B-selficameraless O O O	suggest_mobile
من یک گوشی با وزن 300 همچنین بیشتر از 6 میلیون در عین حال کیفیت سلفی اش کمتر از 48 می خواهم	O O O O O B-weight O O O B-pricemore I-pricemore O O O O O O O O B-selficameraless O O	suggest_mobile
من یک گوشی با وزن بیشتر از 350 علاوه بر این با رنگ سبز و با کیفیت دوربین بیشتر از 32 مگاپیکسل می خواهم	O O O O O O O B-weightmore O O O O O B-color O O O O O O B-maincameramore O O O	suggest_mobile
من یک گوشی ظرفیت باتری اش بالاتر از 5000 میلی آمپر در عین حال مال کشور چینی از هر برندی غیر از هوآوی می خواهم	O O O O O O O O B-batteryCmore O O O O O O O B-madeIn O O O O O B-brand_not O O	suggest_mobile
من یک گوشی ظرفیت باتری اش کمتر از 4000 علاوه بر این 2 سیم کارت به علاوه مال کشور سنگاپوری می خواهم	O O O O O O O O B-batteryCless O O O B-nsim O O O O O O B-madeIn O O	suggest_mobile
من یک گوشی باتری اش بالای 5000 میلی آمپر همچنین سیستم عامل اش ios به علاوه رم اش حداقل به میزان 6 می خواهم	O O O O O O B-batteryCmore O O O O O O B-os O O O O O O O B-RAMmore O O	suggest_mobile
من یک گوشی اندروید به علاوه با وزن 250 - ظرفیت باتری اش کمتر از 4000 می خواهم	O O O B-os O O O O B-weight O O O O O O B-batteryCless O O	suggest_mobile
من یک گوشی غیر اندروید ، رنگش طلایی - با رمی بالاتر از 3 گیگابایت می خواهم	O O O O B-os_not O O B-color O O O O O B-RAMmore O O O	suggest_mobile
من یک گوشی با سیستم عامل ios / دارای باتری 4000 میلی آمپر / با فضای ذخیره سازی به میزان 32 گیگ می خواهم	O O O O O O B-os O O O B-batteryC O O O O O O O O O B-intermemory O O O	suggest_mobile
من یک گوشی با صفحه نمایش نهایتا 6 / حافظه بالای 32 علاوه بر این بیشتر از 17 میلیون می خواهم	O O O O O O O B-displaySizeless O O O B-intermemorymore O O O O O B-pricemore I-pricemore O O	suggest_mobile
من یک گوشی با صفحه نمایش بزرگتر از 4 به علاوه از قیمت 12 میلیون / سامسونگ می خواهم	O O O O O O O O B-displaySizemore O O O O B-pricemore I-pricemore O B-brand O O	suggest_mobile
من یک گوشی دارای سایز صفحه حداقل 7 همین طور با دوربین سلفی پایینتر از 48 به علاوه با حداقل حافظه 256 گیگ می خواهم	O O O O O O O B-displaySizemore O O O O O O O B-selficameraless O O O O O B-intermemorymore O O O	suggest_mobile
من یک گوشی ساخت سنگاپور و با اسکرین بزرگتر از 5 / رنگش سفید می خواهم	O O O O B-madeIn O O O O O B-displaySizemore O O B-color O O	suggest_mobile
من یک گوشی آمریکا در عین حال با وضوح دوربین 50 علاوه بر این با صفحه نمایش سایز 5 می خواهم	O O O B-madeIn O O O O O O B-maincamera O O O O O O O B-displaySize O O	suggest_mobile
من یک گوشی مال کشور آمریکا / گرانتر از 4 میلیون با رم بیشتر از 4 می خواهم	O O O O O B-madeIn O O O B-pricemore I-pricemore O O O O B-RAMmore O O	suggest_mobile
من یک گوشی با برند مطرح می خواهم	O O O O O B-brand1 O O	suggest_mobile
من یک گوشی با رنگ معمول می خواهم	O O O O O B-color1 O O	suggest_mobile
من یک گوشی با فضای ذخیره سازی ضعیف می خواهم	O O O O O O O B-intermemory3 O O	suggest_mobile
من یک گوشی حاوی رمی زیاد می خواهم	O O O O O B-RAM1 O O	suggest_mobile
من یک گوشی دوربینش کم می خواهم	O O O O B-maincamera3 O O	suggest_mobile
من یک گوشی با دوربین سلفی زیاد می خواهم	O O O O O O B-selficamera1 O O	suggest_mobile
من یک گوشی با قیمتی اقتصادی می خواهم	O O O O O B-price3 O O	suggest_mobile
من یک گوشی دارای وزن خوب می خواهم	O O O O O B-weight2 O O	suggest_mobile
من یک گوشی دارای باتری بد می خواهم	O O O O O B-batteryC3 O O	suggest_mobile
من یک گوشی دارای صفحه نمایش سایز پهن می خواهم	O O O O O O O B-displaySize1 O O	suggest_mobile
من یک گوشی از جهت دوام شارژ بادوام می خواهم	O O O O O O O B-batteryLife1 O O	suggest_mobile
من یک گوشی قشنگ می خواهم	O O O B-appearanceScore1 O O	suggest_mobile
من یک گوشی دارای پردازنده ضعیف می خواهم	O O O O O B-chipsetScore2 O O	suggest_mobile
من یک گوشی از برندی مرسوم با وزن پایین می خواهم	O O O O O B-brand1 O O B-weight3 O O	suggest_mobile
من یک گوشی از برند عادی به علاوه حدود قیمت خیلی گران می خواهم	O O O O O B-brand2 O O O O B-price1 I-price1 O O	suggest_mobile
من یک گوشی با برند متنوع شیک می خواهم	O O O O O B-brand2 B-appearanceScore1 O O	suggest_mobile
من یک گوشی دارای رنگ مرسوم ، از برندی شناخته شده می خواهم	O O O O O B-color1 O O O B-brand1 I-brand1 O O	suggest_mobile
من یک گوشی با رنگ غیرتکراری و با وزن سنگین می خواهم	O O O O O B-color2 I-color2 I-color2 O O O B-weight1 O O	suggest_mobile
من یک گوشی با رنگ جدید و باتری اش فاجعه می خواهم	O O O O O B-color2 O O O B-batteryC3 O O	suggest_mobile
من یک گوشی دارای حافظه قابل قبول علاوه بر این قیمتش خیلی بالا می خواهم	O O O O O B-intermemory2 I-intermemory2 O O O O B-price1 I-price1 O O	suggest_mobile
من یک گوشی با فضای ذخیره سازی پایین - با کیفیت سلفی خوب می خواهم	O O O O O O O B-intermemory3 O O O O B-selficamera2 O O	suggest_mobile
من یک گوشی دارای حافظه معقول / دارای دوربین سلفی با کیفیت خوب می خواهم	O O O O O B-intermemory2 O O O O O O B-selficamera2 O O	suggest_mobile
من یک گوشی حافظه رم اش خیلی خوب از برندی متنوع می خواهم	O O O O O O B-RAM1 I-RAM1 O O B-brand2 O O	suggest_mobile
من یک گوشی با رم فوق العاده ، دارای دوربین ضعیف می خواهم	O O O O O B-RAM1 I-RAM1 O O O B-maincamera3 O O	suggest_mobile
من یک گوشی با حافظه رم معقول همین طور با دوربین پرقدرت می خواهم	O O O O O O B-RAM2 O O O O B-maincamera1 O O	suggest_mobile
من یک گوشی دوربینش معقول در عین حال با پردازنده قدرتمند می خواهم	O O O O B-maincamera2 O O O O O B-chipsetScore1 O O	suggest_mobile
من یک گوشی دوربینش مناسب و دارای حافظه فاجعه می خواهم	O O O O B-maincamera2 O O O B-intermemory3 O O	suggest_mobile
من یک گوشی با وضوح دوربین نامناسب ، با برند خوب می خواهم	O O O O O O B-maincamera3 O O O B-brand1 O O	suggest_mobile
من یک گوشی سلفی اش پایین / با برند شناخته شده می خواهم	O O O O O B-selficamera3 O O O B-brand1 I-brand1 O O	suggest_mobile
من یک گوشی با دوربین سلفی پایین و همچنین دارای برند محبوب می خواهم	O O O O O O B-selficamera3 O O O O B-brand1 O O	suggest_mobile
من یک گوشی سلفی اش فاجعه علاوه بر این دارای برند جدید می خواهم	O O O O O B-selficamera3 O O O O O B-brand2 O O	suggest_mobile
من یک گوشی با بودجه اقتصادی و همچنین از لحاظ ظاهر زیبا می خواهم	O O O O O B-price3 O O O O O B-appearanceScore1 O O	suggest_mobile
من یک گوشی قیمتش ارزان همچنین با دوربین سلفی خیلی بد می خواهم	O O O O B-price3 O O O O B-selficamera3 I-selficamera3 O O	suggest_mobile
من یک گوشی با قیمتی زیاد به علاوه دارای رنگ خاص می خواهم	O O O O O B-price1 O O O O B-color2 O O	suggest_mobile
من یک گوشی دارای وزن زیاد ظرفیت باتری اش قدرتمند می خواهم	O O O O O B-weight1 O O O B-batteryC1 O O	suggest_mobile
من یک گوشی دارای وزن معقول و همچنین با کیفیت سلفی نامناسب می خواهم	O O O O O B-weight2 O O O O O B-selficamera3 O O	suggest_mobile
من یک گوشی با وزن خوب دارای رم پرقدرت می خواهم	O O O O O B-weight2 O O B-RAM1 O O	suggest_mobile
من یک گوشی با ظرفیت باتری مناسب در عین حال از برند مشهور می خواهم	O O O O O O B-batteryC2 O O O O O B-brand1 O O	suggest_mobile
من یک گوشی با باتری معقول به علاوه دارای اسکرین متوسط می خواهم	O O O O O B-batteryC2 O O O O B-displaySize2 O O	suggest_mobile
من یک گوشی با ظرفیت باتری نامناسب و همچنین از برند معمولی می خواهم	O O O O O O B-batteryC3 O O O O B-brand2 O O	suggest_mobile
من یک گوشی با اندازه صفحه بزرگ و همچنین با رنگ رایج می خواهم	O O O O O O B-displaySize1 O O O O B-color1 O O	suggest_mobile
من یک گوشی با صفحه نمایش کوچک ، با بودجه منطقی می خواهم	O O O O O O B-displaySize3 O O O B-price2 O O	suggest_mobile
من یک گوشی با اندازه صفحه پهن علاوه بر این با پردازنده بد می خواهم	O O O O O O B-displaySize1 O O O O O B-chipsetScore2 O O	suggest_mobile
من یک گوشی با نگهداری شارژ کم - با کیفیت دوربین کافی می خواهم	O O O O O O B-batteryLife3 O O O O B-maincamera2 O O	suggest_mobile
من یک گوشی با عمر باتری خوب به علاوه دارای برند متنوع می خواهم	O O O O O O B-batteryLife2 O O O O B-brand2 O O	suggest_mobile
من یک گوشی از جهت عمر باتری زیاد / باتری اش کافی می خواهم	O O O O O O O B-batteryLife1 O O O B-batteryC2 O O	suggest_mobile
من یک گوشی از لحاظ ظاهر خوشگل ، با برند معمولی می خواهم	O O O O O O B-appearanceScore1 O O O B-brand2 O O	suggest_mobile
من یک گوشی با قیافه شیک علاوه بر این دارای دوربین سلفی با کیفیت کافی می خواهم	O O O O O B-appearanceScore1 O O O O O O O O B-selficamera2 O O	suggest_mobile
من یک گوشی با قیافه شیک علاوه بر این با سرعت پردازش عالی می خواهم	O O O O O B-appearanceScore1 O O O O O O B-chipsetScore1 O O	suggest_mobile
من یک گوشی با قدرت پردازش قوی و همچنین با رنگی قشنگ می خواهم	O O O O O O B-chipsetScore1 O O O O B-color2 O O	suggest_mobile
من یک گوشی با پردازنده کند و دارای وزن سبک می خواهم	O O O O O B-chipsetScore2 O O O B-weight3 O O	suggest_mobile
من یک گوشی با سرعت پردازش خوب و با قیافه قشنگ می خواهم	O O O O O O B-chipsetScore1 O O O B-appearanceScore1 O O	suggest_mobile
من یک گوشی با برند عادی دارای صفحه نمایش سایز متوسط با دوربینی زیاد می خواهم	O O O O O B-brand2 O O O O B-displaySize2 O O B-maincamera1 O O	suggest_mobile
من یک گوشی با رنگ غیرتکراری - حافظه رم اش فوق العاده در عین حال دارای دوربین سلفی معقول می خواهم	O O O O O B-color2 I-color2 I-color2 O O O O B-RAM1 I-RAM1 O O O O O O B-selficamera2 O O	suggest_mobile
من یک گوشی حافظه اش عالی ، حاوی رمی مناسب و با کیفیت سلفی خیلی خوب می خواهم	O O O O O B-intermemory1 O O O B-RAM2 O O O O B-selficamera1 I-selficamera1 O O	suggest_mobile
من یک گوشی حافظه رم اش معقول در عین حال با پردازنده ضعیف در رنج قیمت مناسب می خواهم	O O O O O O B-RAM2 O O O O O B-chipsetScore2 O O O B-price2 O O	suggest_mobile
من یک گوشی دوربینش بسیار خوب - حافظه اش کافی در عین حال دارای صفحه نمایش سایز معمولی می خواهم	O O O O B-maincamera1 I-maincamera1 O O O B-intermemory2 O O O O O O O B-displaySize2 O O	suggest_mobile
من یک گوشی با کیفیت سلفی بسیارخوب - دارای رنگ خاص - از برندی ناشناخته می خواهم	O O O O O O B-selficamera1 O O O B-color2 O O O B-brand2 O O	suggest_mobile
من یک گوشی حدود قیمت فقیرانه / دارای حافظه بد و همچنین خوشگل می خواهم	O O O O O B-price3 O O O B-intermemory3 O O B-appearanceScore1 O O	suggest_mobile
من یک گوشی دارای وزن معقول به علاوه با ظاهر خوشگل ، با ظرفیت باتری کافی می خواهم	O O O O O B-weight2 O O O O B-appearanceScore1 O O O O B-batteryC2 O O	suggest_mobile
من یک گوشی با باتری کم شیک از برندی شناخته شده می خواهم	O O O O O B-batteryC3 B-appearanceScore1 O O B-brand1 I-brand1 O O	suggest_mobile
من یک گوشی با اندازه صفحه بزرگ و همچنین با ظرفیت باتری بد با فضای ذخیره سازی قوی می خواهم	O O O O O O B-displaySize1 O O O O O B-batteryC3 O O O O B-intermemory1 O O	suggest_mobile
من یک گوشی با نگهداری شارژ معمولی و با رم قابل قبول دارای پردازنده عالی می خواهم	O O O O O O B-batteryLife2 O O O B-RAM2 I-RAM2 O O B-chipsetScore1 O O	suggest_mobile
من یک گوشی از لحاظ ظاهر شیک و دارای صفحه نمایش سایز کوچک ، از برندی متنوع می خواهم	O O O O O O B-appearanceScore1 O O O O O B-displaySize3 O O O B-brand2 O O	suggest_mobile
من یک گوشی با سرعت پردازش خوب همچنین دارای برند متفاوت همچنین از لحاظ قیمت خیلی بالا می خواهم	O O O O O O B-chipsetScore1 O O O B-brand2 O O O O B-price1 I-price1 O O	suggest_mobile
من یک گوشی دارای کارت حافظه می خواهم	O O O O B-memorycard_yes I-memorycard_yes O O	suggest_mobile
من یک گوشی  5 جی می خواهم	O O O B-5G_yes I-5G_yes O O	suggest_mobile
من یک گوشی با قابلیت شارژ سریع می خواهم	O O O O O B-fastCharge_yes I-fastCharge_yes O O	suggest_mobile
من یک گوشی دارای قلم می خواهم	O O O O B-pen_yes O O	suggest_mobile
من یک گوشی دارای برند مرسوم می خواهم	O O O O O B-brand1 O O	suggest_mobile
من یک گوشی رنگش سفید می خواهم	O O O O B-color O O	suggest_mobile
من یک گوشی حافظه نهایتا 64 گیگابایت می خواهم	O O O O O B-intermemoryless O O O	suggest_mobile
من یک گوشی دارای رم خیلی خوب می خواهم	O O O O O B-RAM1 I-RAM1 O O	suggest_mobile
من یک گوشی دارای 2 سیم کارت می خواهم	O O O O B-nsim O O O O	suggest_mobile
من یک گوشی دوربینش بد می خواهم	O O O O B-maincamera3 O O	suggest_mobile
من یک گوشی دارای وزن کم می خواهم	O O O O O B-weight3 O O	suggest_mobile
من یک گوشی با سلفی پایین می خواهم	O O O O O B-selficamera3 O O	suggest_mobile
من یک گوشی زیر 12 میلیون می خواهم	O O O O B-priceless I-priceless O O	suggest_mobile
من یک گوشی دارای باتری خیلی بد می خواهم	O O O O O B-batteryC3 I-batteryC3 O O	suggest_mobile
من یک گوشی با عمر باتری معمولی می خواهم	O O O O O O B-batteryLife2 O O	suggest_mobile
من یک گوشی دارای سیستم عامل اندروید می خواهم	O O O O O O B-os O O	suggest_mobile
من یک گوشی دارای صفحه نمایش سایز بزرگ می خواهم	O O O O O O O B-displaySize1 O O	suggest_mobile
من یک گوشی دارای درگاه کارت حافظه می خواهم	O O O O O B-memorycard_yes I-memorycard_yes O O	suggest_mobile
من یک گوشی  5جی می خواهم	O O O B-5G_yes O O	suggest_mobile
من یک گوشی با قابلیت شارژ سریع می خواهم	O O O O O B-fastCharge_yes I-fastCharge_yes O O	suggest_mobile
من یک گوشی دارای قلم می خواهم	O O O O B-pen_yes O O	suggest_mobile
من یک گوشی با قیافه خوشگل می خواهم	O O O O O B-appearanceScore1 O O	suggest_mobile
من یک گوشی با قدرت پردازش عالی می خواهم	O O O O O O B-chipsetScore1 O O	suggest_mobile
من یک گوشی آمریکایی می خواهم	O O O B-madeIn O O	suggest_mobile
من یک گوشی با برند جدید / مال کشور سنگاپور می خواهم	O O O O O B-brand2 O O O B-madeIn O O	suggest_mobile
من یک گوشی از برندی مطرح به علاوه با حافظه 256 گیگابایت می خواهم	O O O O O B-brand1 O O O O B-intermemory O O O	suggest_mobile
من یک گوشی از برندی مشهور در عین حال با قلم می خواهم	O O O O O B-brand1 O O O O B-pen_yes O O	suggest_mobile
من یک گوشی از هر برندی غیر از شیائومی علاوه بر این دارای دوربین سلفی خیلی بد می خواهم	O O O O O O O O B-brand_not O O O O O O B-selficamera3 I-selficamera3 O O	suggest_mobile
من یک گوشی برند اش هوآوی / دارای سایز صفحه حداکثر 6 می خواهم	O O O O O B-brand O O O O O B-displaySizeless O O	suggest_mobile
من یک گوشی با رنگی جدید علاوه بر این ساخت ژاپن می خواهم	O O O O O B-color2 O O O O B-madeIn O O	suggest_mobile
